model,null,permutation,metric,value
static,block_shuffle,19,normalized_position_rmse,1.1391841812232466
static,block_shuffle,19,velocity_direction_cosine,0.03358299570952694
static,block_shuffle,19,speed_profile_correlation,0.14059961500164353
static,block_shuffle,19,path_length_similarity,0.7956164215540755
static,block_shuffle,19,acceleration_direction_cosine,0.02862134543187839
static,block_shuffle,19,zero_lag_correlation,0.1628724395358325
static,block_shuffle,19,best_lag_correlation,0.22623659347723593
static,block_shuffle,20,position_correlation,-0.011041475854300835
static,block_shuffle,20,position_cosine,-0.0670469357789314
static,block_shuffle,20,normalized_position_rmse,1.1825943750114902
static,block_shuffle,20,velocity_direction_cosine,-0.016518040068791217
static,block_shuffle,20,speed_profile_correlation,0.09742252616629307
static,block_shuffle,20,path_length_similarity,0.8054272285967657
static,block_shuffle,20,acceleration_direction_cosine,-0.038625442945687836
static,block_shuffle,20,zero_lag_correlation,0.09515929136448545
static,block_shuffle,20,best_lag_correlation,0.11071187460645854
static,block_shuffle,21,position_correlation,0.0594029685955868
static,block_shuffle,21,position_cosine,0.0003310008857983462
static,block_shuffle,21,normalized_position_rmse,1.1464828873316408
static,block_shuffle,21,velocity_direction_cosine,0.002112303260228603
static,block_shuffle,21,speed_profile_correlation,0.10371140402775209
static,block_shuffle,21,path_length_similarity,0.8150815825744915
static,block_shuffle,21,acceleration_direction_cosine,0.0026356715361291728
static,block_shuffle,21,zero_lag_correlation,0.15688302166133333
static,block_shuffle,21,best_lag_correlation,0.16775089918200853
static,block_shuffle,22,position_correlation,-0.012429743834519363
static,block_shuffle,22,position_cosine,-0.03108846875361664
static,block_shuffle,22,normalized_position_rmse,1.1796620209911326
static,block_shuffle,22,velocity_direction_cosine,-0.07706007852589905
static,block_shuffle,22,speed_profile_correlation,-0.02880899684548898
static,block_shuffle,22,path_length_similarity,0.8513187775895895
static,block_shuffle,22,acceleration_direction_cosine,-0.03398191320528974
static,block_shuffle,22,zero_lag_correlation,0.09577718532640687
static,block_shuffle,22,best_lag_correlation,0.16323320001157735
static,block_shuffle,23,position_correlation,-0.016955098058068607
static,block_shuffle,23,position_cosine,-0.059111473924455066
static,block_shuffle,23,normalized_position_rmse,1.1829613866820703
static,block_shuffle,23,velocity_direction_cosine,-0.01624077809116189
static,block_shuffle,23,speed_profile_correlation,0.045867487366090406
static,block_shuffle,23,path_length_similarity,0.7778154985765614
static,block_shuffle,23,acceleration_direction_cosine,-0.05709126878182801
static,block_shuffle,23,zero_lag_correlation,0.0903537170994482
static,block_shuffle,23,best_lag_correlation,0.13810192834266177
static,block_shuffle,24,position_correlation,0.1250593239635827
static,block_shuffle,24,position_cosine,0.04585484473655903
static,block_shuffle,24,normalized_position_rmse,1.1111141830915252
static,block_shuffle,24,velocity_direction_cosine,0.01853741750487059
static,block_shuffle,24,speed_profile_correlation,0.1667795903027252
static,block_shuffle,24,path_length_similarity,0.7964770520850762
static,block_shuffle,24,acceleration_direction_cosine,6.595443892682507e-05
static,block_shuffle,24,zero_lag_correlation,0.21165463120084577
static,block_shuffle,24,best_lag_correlation,0.23126418430234244
static,block_shuffle,25,position_correlation,-0.0029404320674614112
static,block_shuffle,25,position_cosine,-0.062034521753800864
static,block_shuffle,25,normalized_position_rmse,1.1781794988897922
static,block_shuffle,25,velocity_direction_cosine,-0.06582692314317662
static,block_shuffle,25,speed_profile_correlation,0.09126265847272087
static,block_shuffle,25,path_length_similarity,0.7841381612207813
static,block_shuffle,25,acceleration_direction_cosine,-0.11924971890270988
static,block_shuffle,25,zero_lag_correlation,0.10301035414129289
static,block_shuffle,25,best_lag_correlation,0.1489561401568736
static,block_shuffle,26,position_correlation,0.02174137633214019
static,block_shuffle,26,position_cosine,0.0033583551428773245
static,block_shuffle,26,normalized_position_rmse,1.1678801841365207
static,block_shuffle,26,velocity_direction_cosine,0.03930067330245426
static,block_shuffle,26,speed_profile_correlation,0.015246967950359994
static,block_shuffle,26,path_length_similarity,0.831647466250289
static,block_shuffle,26,acceleration_direction_cosine,0.05078496637834876
static,block_shuffle,26,zero_lag_correlation,0.12301489880597531
static,block_shuffle,26,best_lag_correlation,0.13047568347642882
static,block_shuffle,27,position_correlation,0.10051459840775387
static,block_shuffle,27,position_cosine,-0.013872789358775738
static,block_shuffle,27,normalized_position_rmse,1.1265059114373999
static,block_shuffle,27,velocity_direction_cosine,-0.03494061729930447
static,block_shuffle,27,speed_profile_correlation,0.046856312578833485
static,block_shuffle,27,path_length_similarity,0.8046018683366295
static,block_shuffle,27,acceleration_direction_cosine,-0.021698693000199477
static,block_shuffle,27,zero_lag_correlation,0.19014581720988222
static,block_shuffle,27,best_lag_correlation,0.25724493509857177
static,block_shuffle,28,position_correlation,0.05586471126711244
static,block_shuffle,28,position_cosine,0.029401838892595584
static,block_shuffle,28,normalized_position_rmse,1.1516405747255856
static,block_shuffle,28,velocity_direction_cosine,-0.007848557652169432
static,block_shuffle,28,speed_profile_correlation,0.18901040874597325
static,block_shuffle,28,path_length_similarity,0.7512820910241605
static,block_shuffle,28,acceleration_direction_cosine,-0.008485897167826138
static,block_shuffle,28,zero_lag_correlation,0.15134444804813224
static,block_shuffle,28,best_lag_correlation,0.21971550140495
static,block_shuffle,29,position_correlation,0.03463024612946304
static,block_shuffle,29,position_cosine,0.026724106500700524
static,block_shuffle,29,normalized_position_rmse,1.1549627220138652
static,block_shuffle,29,velocity_direction_cosine,-0.03650379555449588
static,block_shuffle,29,speed_profile_correlation,0.18910813755706676
static,block_shuffle,29,path_length_similarity,0.8779033137577694
static,block_shuffle,29,acceleration_direction_cosine,-0.0458311541280535
static,block_shuffle,29,zero_lag_correlation,0.1349646792134002
static,block_shuffle,29,best_lag_correlation,0.18357927338900495
static,block_shuffle,30,position_correlation,-0.006309209446658616
static,block_shuffle,30,position_cosine,-0.10307548221204103
static,block_shuffle,30,normalized_position_rmse,1.178554260210909
static,block_shuffle,30,velocity_direction_cosine,0.002460675466384157
static,block_shuffle,30,speed_profile_correlation,0.1858429149498188
static,block_shuffle,30,path_length_similarity,0.7902613404700198
static,block_shuffle,30,acceleration_direction_cosine,0.06683942644986923
static,block_shuffle,30,zero_lag_correlation,0.10048959229032432
static,block_shuffle,30,best_lag_correlation,0.15021533073437243
static,block_shuffle,31,position_correlation,0.06872684332417281
static,block_shuffle,31,position_cosine,0.0009578420879358399
static,block_shuffle,31,normalized_position_rmse,1.1392771373307522
static,block_shuffle,31,velocity_direction_cosine,0.008181550312401418
static,block_shuffle,31,speed_profile_correlation,0.1765915206806929
static,block_shuffle,31,path_length_similarity,0.8394565307495206
static,block_shuffle,31,acceleration_direction_cosine,-0.02072053455922523
static,block_shuffle,31,zero_lag_correlation,0.16274112792722822
static,block_shuffle,31,best_lag_correlation,0.20042631168146083
static,block_shuffle,32,position_correlation,0.047922489269620824
static,block_shuffle,32,position_cosine,0.009506991861998926
static,block_shuffle,32,normalized_position_rmse,1.1538732563060135
static,block_shuffle,32,velocity_direction_cosine,0.023474020820435842
static,block_shuffle,32,speed_profile_correlation,0.06374922636597272
static,block_shuffle,32,path_length_similarity,0.7209106601414956
static,block_shuffle,32,acceleration_direction_cosine,-0.007907215009458138
static,block_shuffle,32,zero_lag_correlation,0.14373363341320008
static,block_shuffle,32,best_lag_correlation,0.1816197487129009
static,block_shuffle,33,position_correlation,0.023604483390601495
static,block_shuffle,33,position_cosine,-0.04097225182168461
static,block_shuffle,33,normalized_position_rmse,1.1612535257466823
static,block_shuffle,33,velocity_direction_cosine,0.07240022745108411
static,block_shuffle,33,speed_profile_correlation,-0.0208854014171992
static,block_shuffle,33,path_length_similarity,0.8164335836872892
static,block_shuffle,33,acceleration_direction_cosine,0.03733747873973908
static,block_shuffle,33,zero_lag_correlation,0.12592272075423605
static,block_shuffle,33,best_lag_correlation,0.13662179637839028
static,block_shuffle,34,position_correlation,0.07336729616814917
static,block_shuffle,34,position_cosine,0.0501047057326952
static,block_shuffle,34,normalized_position_rmse,1.1395836388393412
static,block_shuffle,34,velocity_direction_cosine,0.06708887176072975
static,block_shuffle,34,speed_profile_correlation,0.15535752098472405
static,block_shuffle,34,path_length_similarity,0.8129059442353609
static,block_shuffle,34,acceleration_direction_cosine,0.056958363217568066
static,block_shuffle,34,zero_lag_correlation,0.16837881894631646
static,block_shuffle,34,best_lag_correlation,0.22173717810644364
static,block_shuffle,35,position_correlation,0.12665833908052765
static,block_shuffle,35,position_cosine,0.014080714221961723
static,block_shuffle,35,normalized_position_rmse,1.106698595239502
static,block_shuffle,35,velocity_direction_cosine,-0.07604573410355414
static,block_shuffle,35,speed_profile_correlation,0.13931095860212558
static,block_shuffle,35,path_length_similarity,0.8044967924636377
static,block_shuffle,35,acceleration_direction_cosine,-0.08844399584259764
static,block_shuffle,35,zero_lag_correlation,0.21240816323638412
static,block_shuffle,35,best_lag_correlation,0.23803646532342543
static,block_shuffle,36,position_correlation,0.12596039418610006
static,block_shuffle,36,position_cosine,0.045918763387012326
static,block_shuffle,36,normalized_position_rmse,1.112469293912358
static,block_shuffle,36,velocity_direction_cosine,0.01847869302907852
static,block_shuffle,36,speed_profile_correlation,0.17025515182999149
static,block_shuffle,36,path_length_similarity,0.8570320642620911
static,block_shuffle,36,acceleration_direction_cosine,0.02351384914273322
static,block_shuffle,36,zero_lag_correlation,0.21127309129723054
static,block_shuffle,36,best_lag_correlation,0.21169180692738473
static,block_shuffle,37,position_correlation,0.020652179360682824
static,block_shuffle,37,position_cosine,-0.017731818598982353
static,block_shuffle,37,normalized_position_rmse,1.1603869134035836
static,block_shuffle,37,velocity_direction_cosine,0.051421690439198274
static,block_shuffle,37,speed_profile_correlation,0.0785779693062503
static,block_shuffle,37,path_length_similarity,0.8177249033342702
static,block_shuffle,37,acceleration_direction_cosine,0.02067038393104825
static,block_shuffle,37,zero_lag_correlation,0.12367492058583683
static,block_shuffle,37,best_lag_correlation,0.15120449452061943
static,block_shuffle,38,position_correlation,0.018614072644950186
static,block_shuffle,38,position_cosine,-0.023041721118630686
static,block_shuffle,38,normalized_position_rmse,1.1675570068267587
static,block_shuffle,38,velocity_direction_cosine,0.015623585519511905
static,block_shuffle,38,speed_profile_correlation,0.10948375171019961
static,block_shuffle,38,path_length_similarity,0.8368843724325781
static,block_shuffle,38,acceleration_direction_cosine,0.007735421876473423
static,block_shuffle,38,zero_lag_correlation,0.12132520639315056
